367455,/home/eric/work/savior-opensrc/AFL/llvm_mode,../test-instr.c,21
89113,/home/eric/work/savior-opensrc/AFL/llvm_mode,../test-instr.c,26
378535,/home/eric/work/savior-opensrc/AFL/llvm_mode,../test-instr.c,30
575281,/home/eric/work/savior-opensrc/AFL/llvm_mode,../test-instr.c,31
432030,/home/eric/work/savior-opensrc/AFL/llvm_mode,../test-instr.c,33
1010583,/home/eric/work/savior-opensrc/AFL/llvm_mode,../test-instr.c,35
